Destination Port,Flow IAT Mean,Flow IAT Max,Bwd Packets/s,Fwd Packet Length Max,Fwd Packet Length Min,Average Packet Size,Fwd Header Length,Packet Length Variance,Total Length of Fwd Packets,Label
15315,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
41688,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
32844,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
51621,36.0,105.0,18518.51851851852,6.0,6.0,7.5,40,0.0,12.0,1
9073,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
60044,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
54924,19.666666666666664,56.0,33898.30508474576,6.0,6.0,7.5,40,0.0,12.0,1
39239,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
3517,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
10038,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
1537,36.0,106.0,18518.51851851852,6.0,6.0,7.5,40,0.0,12.0,1
32141,17.333333333333332,49.0,38461.53846153846,6.0,6.0,7.5,40,0.0,12.0,1
46826,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
32390,34.66666666666667,102.0,19230.76923076923,6.0,6.0,7.5,40,0.0,12.0,1
2221,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
30407,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
61619,21.666666666666664,63.0,30769.230769230773,6.0,6.0,7.5,40,0.0,12.0,1
46887,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
27919,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42565,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
4978,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
64605,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
58975,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
18118,34.66666666666667,102.0,19230.76923076923,6.0,6.0,7.5,40,0.0,12.0,1
2285,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
50547,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
62127,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
56125,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
15736,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
5810,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
14103,17.0,49.0,39215.68627450981,6.0,6.0,7.5,40,0.0,12.0,1
27315,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
39821,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
6035,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
64443,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
9080,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
59532,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
54090,30.666666666666664,90.0,21739.130434782608,6.0,6.0,7.5,40,0.0,12.0,1
59493,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
2641,17.666666666666664,51.0,37735.84905660377,6.0,6.0,7.5,40,0.0,12.0,1
29422,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
25944,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
9593,33.66666666666667,99.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
34132,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
22906,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
33258,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
52354,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
40730,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
8170,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
10350,18.333333333333336,53.0,36363.63636363636,6.0,6.0,7.5,40,0.0,12.0,1
32163,37.0,109.0,18018.01801801801,6.0,6.0,7.5,40,0.0,12.0,1
20967,36.33333333333333,107.0,18348.623853211007,6.0,6.0,7.5,40,0.0,12.0,1
63443,19.666666666666664,57.0,33898.30508474576,6.0,6.0,7.5,40,0.0,12.0,1
47753,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
13357,23.0,67.0,28985.50724637681,6.0,6.0,7.5,40,0.0,12.0,1
63661,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
24696,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
40212,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
10533,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
4329,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
743,28.0,82.0,23809.52380952381,6.0,6.0,7.5,40,0.0,12.0,1
52886,35.66666666666667,105.0,18691.58878504673,6.0,6.0,7.5,40,0.0,12.0,1
39388,20.0,58.0,33333.333333333336,6.0,6.0,7.5,40,0.0,12.0,1
38712,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
19842,36.0,106.0,18518.51851851852,6.0,6.0,7.5,40,0.0,12.0,1
18341,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
24338,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
15235,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
16524,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
65171,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
52385,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
59101,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
20935,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
40938,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
43637,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
10587,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
34063,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
50072,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
57103,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
7454,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
40632,21.666666666666664,63.0,30769.230769230773,6.0,6.0,7.5,40,0.0,12.0,1
17164,35.33333333333333,104.0,18867.924528301886,6.0,6.0,7.5,40,0.0,12.0,1
56060,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
56958,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
62470,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
48086,33.66666666666667,99.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
38232,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
54169,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
62628,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
17804,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
58019,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
57110,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
28317,37.33333333333333,110.0,17857.14285714286,6.0,6.0,7.5,40,0.0,12.0,1
31745,36.33333333333333,106.0,18348.623853211007,6.0,6.0,7.5,40,0.0,12.0,1
956,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
50773,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
9084,36.0,106.0,18518.51851851852,6.0,6.0,7.5,40,0.0,12.0,1
1700,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
15467,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
16794,35.33333333333333,104.0,18867.924528301886,6.0,6.0,7.5,40,0.0,12.0,1
44897,38.66666666666667,114.0,17241.379310344826,6.0,6.0,7.5,40,0.0,12.0,1
45382,37.0,108.0,18018.01801801801,6.0,6.0,7.5,40,0.0,12.0,1
64553,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
46162,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
26325,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
7868,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
52054,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
49964,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42589,34.0,99.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
51605,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
36405,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
45497,27.0,79.0,24691.35802469136,6.0,6.0,7.5,40,0.0,12.0,1
17382,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
44600,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
44191,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
4807,34.33333333333333,101.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
42224,23.333333333333336,67.0,28571.42857142857,6.0,6.0,7.5,40,0.0,12.0,1
22831,30.0,88.0,22222.222222222223,6.0,6.0,7.5,40,0.0,12.0,1
35603,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
55953,17.333333333333336,50.0,38461.53846153846,6.0,6.0,7.5,40,0.0,12.0,1
50418,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
32405,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
45105,34.33333333333333,101.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
61065,21.666666666666664,63.0,30769.230769230773,6.0,6.0,7.5,40,0.0,12.0,1
33142,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
25343,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42843,36.0,106.0,18518.51851851852,6.0,6.0,7.5,40,0.0,12.0,1
61246,30.333333333333336,89.0,21978.02197802197,6.0,6.0,7.5,40,0.0,12.0,1
54973,34.66666666666667,102.0,19230.76923076923,6.0,6.0,7.5,40,0.0,12.0,1
56463,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
64413,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
5274,33.66666666666667,99.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
64960,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
62790,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
58308,33.33333333333333,98.0,20000.0,6.0,6.0,7.5,40,0.0,12.0,1
12543,39.33333333333333,116.0,16949.15254237288,6.0,6.0,7.5,40,0.0,12.0,1
17785,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
31926,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
62958,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
18576,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
59700,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
26834,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
54116,37.33333333333333,110.0,17857.14285714286,6.0,6.0,7.5,40,0.0,12.0,1
3142,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
38,33.0,97.0,20202.020202020205,6.0,6.0,7.5,40,0.0,12.0,1
35553,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
24452,37.0,109.0,18018.01801801801,6.0,6.0,7.5,40,0.0,12.0,1
18808,23.666666666666664,69.0,28169.01408450704,6.0,6.0,7.5,40,0.0,12.0,1
30289,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
63794,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
58190,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
44465,17.333333333333336,50.0,38461.53846153846,6.0,6.0,7.5,40,0.0,12.0,1
19842,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
28872,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
444,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
3395,19.333333333333336,56.0,34482.758620689645,6.0,6.0,7.5,40,0.0,12.0,1
3112,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
62750,37.66666666666667,111.0,17699.115044247792,6.0,6.0,7.5,40,0.0,12.0,1
60161,18.333333333333336,52.0,36363.63636363636,6.0,6.0,7.5,40,0.0,12.0,1
6394,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
15541,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
2358,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
60656,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
12574,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
53237,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
26736,39.66666666666667,117.0,16806.722689075632,6.0,6.0,7.5,40,0.0,12.0,1
17099,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
23642,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
60568,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
6765,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
16598,17.666666666666668,50.0,37735.84905660377,6.0,6.0,7.5,40,0.0,12.0,1
2949,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
28993,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
16213,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
35409,37.0,109.0,18018.01801801801,6.0,6.0,7.5,40,0.0,12.0,1
49723,18.0,52.0,37037.03703703704,6.0,6.0,7.5,40,0.0,12.0,1
31241,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
9973,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
52,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
4660,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
47830,33.66666666666667,99.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
28541,35.0,103.0,19047.61904761905,6.0,6.0,7.5,40,0.0,12.0,1
43089,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
20622,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
12020,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
9361,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
63503,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
56933,38.33333333333333,112.0,17391.304347826088,6.0,6.0,7.5,40,0.0,12.0,1
36056,23.0,66.0,28985.50724637681,6.0,6.0,7.5,40,0.0,12.0,1
26412,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
25153,35.33333333333333,104.0,18867.924528301886,6.0,6.0,7.5,40,0.0,12.0,1
21200,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
21389,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
8072,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42101,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
64055,35.66666666666667,105.0,18691.58878504673,6.0,6.0,7.5,40,0.0,12.0,1
5073,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
49817,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
46537,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
57386,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
27099,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
40893,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
57139,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
21905,17.333333333333336,50.0,38461.53846153846,6.0,6.0,7.5,40,0.0,12.0,1
8383,36.0,106.0,18518.51851851852,6.0,6.0,7.5,40,0.0,12.0,1
16782,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
37465,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
65273,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
16604,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
58094,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
53058,22.666666666666664,65.0,29411.76470588236,6.0,6.0,7.5,40,0.0,12.0,1
17966,18.333333333333336,52.0,36363.63636363636,6.0,6.0,7.5,40,0.0,12.0,1
9521,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
8511,37.66666666666667,110.0,17699.115044247792,6.0,6.0,7.5,40,0.0,12.0,1
40067,36.66666666666667,107.0,18181.81818181818,6.0,6.0,7.5,40,0.0,12.0,1
40209,38.33333333333333,113.0,17391.304347826088,6.0,6.0,7.5,40,0.0,12.0,1
35461,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
11835,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
28108,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
57556,38.33333333333333,113.0,17391.304347826088,6.0,6.0,7.5,40,0.0,12.0,1
51053,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
14664,34.33333333333333,101.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
29350,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
18176,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
5222,17.0,49.0,39215.68627450981,6.0,6.0,7.5,40,0.0,12.0,1
30769,37.66666666666667,111.0,17699.115044247792,6.0,6.0,7.5,40,0.0,12.0,1
14178,18.0,52.0,37037.03703703704,6.0,6.0,7.5,40,0.0,12.0,1
65100,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
9259,53.66666666666667,159.0,12422.360248447205,6.0,6.0,7.5,40,0.0,12.0,1
35746,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
7102,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
29953,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
49349,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
3232,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
6583,24.0,70.0,27777.777777777777,6.0,6.0,7.5,40,0.0,12.0,1
23415,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
33545,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
51813,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
56311,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
56280,33.666666666666664,98.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
52188,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
13152,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
44056,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
53376,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
57714,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
43793,36.66666666666667,108.0,18181.81818181818,6.0,6.0,7.5,40,0.0,12.0,1
5200,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
49613,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
59007,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
11264,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
23961,24.0,69.0,27777.777777777777,6.0,6.0,7.5,40,0.0,12.0,1
33050,37.66666666666667,110.0,17699.115044247792,6.0,6.0,7.5,40,0.0,12.0,1
31779,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
57351,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
4705,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
13614,37.33333333333333,110.0,17857.14285714286,6.0,6.0,7.5,40,0.0,12.0,1
13825,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
63614,33.33333333333333,98.0,20000.0,6.0,6.0,7.5,40,0.0,12.0,1
63366,37.66666666666667,111.0,17699.115044247792,6.0,6.0,7.5,40,0.0,12.0,1
10060,41.66666666666667,123.0,16000.0,6.0,6.0,7.5,40,0.0,12.0,1
30895,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
61605,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
62490,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
6345,29.666666666666664,87.0,22471.91011235955,6.0,6.0,7.5,40,0.0,12.0,1
10852,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
15674,34.66666666666667,102.0,19230.76923076923,6.0,6.0,7.5,40,0.0,12.0,1
15985,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
1719,33.66666666666667,99.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
37757,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
17191,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
8381,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
6714,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
19940,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
54558,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
12998,34.66666666666667,101.0,19230.76923076923,6.0,6.0,7.5,40,0.0,12.0,1
31900,17.333333333333336,50.0,38461.53846153846,6.0,6.0,7.5,40,0.0,12.0,1
28478,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
27443,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
56180,60.33333333333333,178.0,11049.723756906076,6.0,6.0,7.5,40,0.0,12.0,1
60059,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
46168,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
13671,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
59865,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
65480,36.0,106.0,18518.51851851852,6.0,6.0,7.5,40,0.0,12.0,1
50246,32.666666666666664,96.0,20408.163265306124,6.0,6.0,7.5,40,0.0,12.0,1
11140,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
17679,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
35051,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
38778,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
24644,36.33333333333333,107.0,18348.623853211007,6.0,6.0,7.5,40,0.0,12.0,1
6715,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
10038,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
4538,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
51122,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
208,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
19176,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
22457,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
40449,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
19673,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
48193,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
58150,22.0,64.0,30303.030303030297,6.0,6.0,7.5,40,0.0,12.0,1
8594,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
27452,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
11353,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
25267,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
17380,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
7396,14.666666666666668,41.0,45454.545454545456,6.0,6.0,7.5,40,0.0,12.0,1
41792,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
47799,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
58330,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
12097,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42022,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
41693,16.666666666666668,48.0,40000.0,6.0,6.0,7.5,40,0.0,12.0,1
16114,35.33333333333333,104.0,18867.924528301886,6.0,6.0,7.5,40,0.0,12.0,1
47739,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
32085,33.666666666666664,98.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
42110,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
24515,36.33333333333333,107.0,18348.623853211007,6.0,6.0,7.5,40,0.0,12.0,1
32589,36.33333333333333,106.0,18348.623853211007,6.0,6.0,7.5,40,0.0,12.0,1
4686,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
41962,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
28414,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
9163,35.0,102.0,19047.61904761905,6.0,6.0,7.5,40,0.0,12.0,1
17338,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
24991,35.33333333333333,104.0,18867.924528301886,6.0,6.0,7.5,40,0.0,12.0,1
21888,36.33333333333333,106.0,18348.623853211007,6.0,6.0,7.5,40,0.0,12.0,1
7975,18.0,52.0,37037.03703703704,6.0,6.0,7.5,40,0.0,12.0,1
41799,18.0,52.0,37037.03703703704,6.0,6.0,7.5,40,0.0,12.0,1
37170,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
38978,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
14416,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
38300,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
2350,17.0,49.0,39215.68627450981,6.0,6.0,7.5,40,0.0,12.0,1
40149,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
15840,18.0,52.0,37037.03703703704,6.0,6.0,7.5,40,0.0,12.0,1
2844,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
37011,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
